transaction_id,customer_name,product,quantity,price,total,purchase_date
36080,Brittany Taylor,Phone,4,€ 1148.87,€ 4595.48,26/01/2024
36081,Justin Cruz,Headphones,3,€ 434.56,€ 1303.68,08/01/2024
36082,Rachel Cross,Tablet,5,$ 864.36,$ 4321.8,28/01/2024
36083,Anthony Payne,Monitor,5,€ 1167.06,€ 5835.3,06/01/2024
36084,Katrina Shaw,Mouse,2,€ 1238.87,€ 2477.74,26/01/2024
36085,Jessica Hall,Headphones,2,$ 1893.18,$ 3786.36,16/01/2024
36086,Amber Nelson,Phone,2,$ 1965.89,$ 3931.78,07/01/2024
36087,Harold Williams,Monitor,5,$ 976.19,$ 4880.95,24/01/2024
36088,Rhonda Wood,Headphones,2,$ 692.74,$ 1385.48,12/01/2024
36089,Carla Padilla,Headphones,1,$ 770.76,$ 770.76,20/01/2024
36090,Amanda Villegas,Tablet,2,$ 316.74,$ 633.48,02/01/2024
36091,Lisa Pham,Monitor,4,$ 1422.77,$ 5691.08,16/01/2024
36092,Dawn Torres,Tablet,2,€ 1797.0,€ 3594.0,02/01/2024
36093,Darryl Patterson,Tablet,4,€ 992.51,€ 3970.04,24/01/2024
36094,Kimberly Atkins,Monitor,1,$ 1838.36,$ 1838.36,23/01/2024
36095,Faith Davis,Phone,5,€ 759.37,€ 3796.85,27/01/2024
36096,Bobby Bridges,Tablet,2,$ 1256.14,$ 2512.28,22/01/2024
36097,Fernando Wells,Mouse,1,€ 1082.41,€ 1082.41,26/01/2024
36098,Madison Richardson,Phone,2,$ 1020.43,$ 2040.86,02/01/2024
36099,Rebecca Hall,Monitor,5,€ 151.08,€ 755.4,14/01/2024
36100,Oscar Smith,Phone,3,€ 1608.59,€ 4825.77,23/01/2024
36101,Patricia Thomas,Tablet,2,€ 1108.29,€ 2216.58,26/01/2024
36102,Mary Turner,Laptop,1,€ 1429.32,€ 1429.32,25/01/2024
36103,Maria Moore,Phone,5,€ 1210.74,€ 6053.7,10/01/2024
36104,Jason Meyers,Keyboard,2,$ 261.3,$ 522.6,12/01/2024
36105,Javier Carrillo,Tablet,2,$ 696.91,$ 1393.82,04/01/2024
36106,Christina Douglas,Tablet,3,€ 926.51,€ 2779.53,19/01/2024
36107,Tiffany Lutz,Monitor,5,€ 898.75,€ 4493.75,07/01/2024
36108,Michael Hahn,Keyboard,1,$ 253.58,$ 253.58,26/01/2024
36109,William Jones,Phone,2,$ 419.34,$ 838.68,11/01/2024
36110,Nathan Lutz,Phone,5,€ 1774.2,€ 8871.0,01/01/2024
36111,Monica Byrd,Keyboard,4,$ 1537.04,$ 6148.16,29/01/2024
36112,Robert Parker,Mouse,5,$ 1914.23,$ 9571.15,10/01/2024
36113,Erica Jones,Monitor,5,$ 1801.77,$ 9008.85,13/01/2024
36114,Brittany Howard,Mouse,3,€ 709.13,€ 2127.39,23/01/2024
36115,Sean Williams,Phone,5,€ 87.66,€ 438.3,13/01/2024
36116,Crystal Aguilar,Headphones,1,€ 1139.78,€ 1139.78,03/01/2024
36117,Ricky Russell,Monitor,5,€ 1782.21,€ 8911.05,07/01/2024
36118,Heather Green,Headphones,1,€ 906.41,€ 906.41,01/01/2024
36119,Jeffrey Lynch,Monitor,3,$ 1892.76,$ 5678.28,05/01/2024
36120,Brandy Davis,Headphones,1,€ 1023.37,€ 1023.37,19/01/2024
36121,Christina Ryan,Headphones,1,$ 1180.28,$ 1180.28,27/01/2024
36122,Eugene Holmes,Mouse,5,$ 1173.53,$ 5867.65,09/01/2024
36123,Holly King,Laptop,1,$ 1764.18,$ 1764.18,26/01/2024
36124,Cassandra Mitchell,Monitor,2,$ 510.89,$ 1021.78,11/01/2024
36125,Christina Rollins,Phone,3,$ 561.8,$ 1685.4,26/01/2024
36126,Stephanie White,Tablet,4,$ 1341.18,$ 5364.72,26/01/2024
36127,Shannon Caldwell,Phone,1,€ 1944.03,€ 1944.03,15/01/2024
36128,Mrs. Sara Smith,Monitor,1,€ 437.33,€ 437.33,05/01/2024
36129,Annette Salazar,Headphones,1,$ 1473.37,$ 1473.37,22/01/2024
36130,Heather Skinner,Keyboard,2,$ 1761.08,$ 3522.16,26/01/2024
36131,Jacqueline Reed,Laptop,3,€ 1828.66,€ 5485.98,13/01/2024
36132,Randy Long,Headphones,4,$ 811.76,$ 3247.04,08/01/2024
36133,Jennifer Wright,Mouse,1,$ 1772.0,$ 1772.0,24/01/2024
36134,Lisa Jackson,Mouse,1,$ 1698.32,$ 1698.32,17/01/2024
36135,Ian Diaz,Laptop,2,€ 1124.95,€ 2249.9,17/01/2024
36136,Brian Wright,Mouse,5,$ 101.52,$ 507.6,01/01/2024
36137,Betty Hayes,Tablet,5,€ 1531.14,€ 7655.7,13/01/2024
36138,Eric Reyes,Phone,5,€ 961.85,€ 4809.25,22/01/2024
36139,Michaela Rangel,Monitor,4,€ 155.45,€ 621.8,03/01/2024
36140,Cody Johnson,Headphones,1,€ 195.44,€ 195.44,20/01/2024
36141,Aaron Morgan,Keyboard,4,€ 761.37,€ 3045.48,19/01/2024
36142,Charles Cruz,Laptop,3,€ 806.27,€ 2418.81,24/01/2024
36143,Jeffrey Peters,Headphones,4,$ 603.29,$ 2413.16,27/01/2024
36144,Lynn Ryan,Phone,1,€ 497.03,€ 497.03,02/01/2024
36145,Nancy Schwartz,Headphones,3,$ 982.04,$ 2946.12,24/01/2024
36146,Kathryn Cruz,Monitor,1,$ 819.54,$ 819.54,29/01/2024
36147,Samantha Conner,Mouse,1,€ 1857.29,€ 1857.29,04/01/2024
36148,Travis Moss,Headphones,5,$ 1952.67,$ 9763.35,31/01/2024
36149,Jennifer Faulkner,Monitor,1,€ 938.91,€ 938.91,29/01/2024
36150,Kimberly Smith,Keyboard,2,$ 919.03,$ 1838.06,31/01/2024
36151,Samantha Duncan,Laptop,3,$ 1967.26,$ 5901.78,31/01/2024
36152,Thomas Fuentes,Tablet,5,$ 652.31,$ 3261.55,11/01/2024
36153,Karen Hernandez,Laptop,1,€ 1186.51,€ 1186.51,13/01/2024
36154,Matthew Sherman,Phone,4,$ 681.96,$ 2727.84,29/01/2024
36155,Olivia Perez,Keyboard,4,€ 174.23,€ 696.92,30/01/2024
36156,Ashley Black,Phone,2,€ 492.93,€ 985.86,29/01/2024
36157,Donna Smith,Laptop,5,€ 1927.31,€ 9636.55,13/01/2024
36158,Carolyn Valenzuela,Mouse,5,€ 447.53,€ 2237.65,04/01/2024
36159,Kurt Moreno,Laptop,2,$ 125.17,$ 250.34,20/01/2024
36160,Richard Mills,Monitor,5,$ 1173.96,$ 5869.8,10/01/2024
36161,Alexandra Griffin,Phone,4,€ 1668.36,€ 6673.44,31/01/2024
36162,Pamela Drake,Headphones,2,€ 1677.98,€ 3355.96,20/01/2024
36163,Ashley James,Monitor,1,€ 1858.16,€ 1858.16,06/01/2024
36164,Kelsey Kennedy,Keyboard,2,€ 1559.1,€ 3118.2,23/01/2024
36165,Jim Franklin,Tablet,3,€ 462.19,€ 1386.57,22/01/2024
36166,Rodney Wilson,Keyboard,3,€ 1409.67,€ 4229.01,04/01/2024
36167,Mark Coleman,Tablet,4,$ 1345.18,$ 5380.72,06/01/2024
36168,Joseph Singleton,Monitor,5,$ 374.43,$ 1872.15,22/01/2024
36169,Jessica Barr,Keyboard,1,$ 1371.58,$ 1371.58,14/01/2024
36170,Anthony Phillips,Keyboard,3,€ 354.61,€ 1063.83,26/01/2024
36171,Elizabeth Harper,Headphones,5,€ 416.73,€ 2083.65,06/01/2024
36172,Sonya Baxter,Tablet,2,$ 578.73,$ 1157.46,12/01/2024
36173,Ann Barber,Headphones,4,€ 1539.36,€ 6157.44,11/01/2024
36174,David Ramirez,Headphones,1,$ 371.46,$ 371.46,14/01/2024
36175,Dr. Jeffery Fox,Headphones,4,$ 1329.34,$ 5317.36,15/01/2024
36176,Thomas Martinez,Keyboard,3,$ 160.26,$ 480.78,21/01/2024
36177,Robin Lopez,Headphones,5,$ 1511.56,$ 7557.8,01/01/2024
36178,Mr. Troy Stout,Tablet,5,$ 1920.43,$ 9602.15,14/01/2024
36179,Jesse Mendoza,Monitor,4,$ 1002.04,$ 4008.16,10/01/2024
36180,Angela Flores,Mouse,3,$ 579.06,$ 1737.18,25/01/2024
36181,Caitlin Austin,Keyboard,2,€ 1159.97,€ 2319.94,15/01/2024
36182,Mark Hansen,Headphones,2,$ 1955.42,$ 3910.84,03/01/2024
36183,Brandi Wilson,Phone,5,$ 1037.4,$ 5187.0,12/01/2024
36184,Cheryl Lopez,Keyboard,3,€ 193.19,€ 579.57,14/01/2024
36185,Stephen Carpenter,Headphones,2,$ 1305.66,$ 2611.32,08/01/2024
36186,John Martinez,Headphones,2,$ 1442.99,$ 2885.98,22/01/2024
36187,Paige Martinez,Headphones,2,$ 1706.86,$ 3413.72,13/01/2024
36188,Elizabeth Benson,Keyboard,3,$ 1628.25,$ 4884.75,02/01/2024
36189,Anthony Boyer,Mouse,1,$ 1239.91,$ 1239.91,01/01/2024
36190,Alexander Singh,Monitor,4,$ 1031.39,$ 4125.56,12/01/2024
36191,Joseph Meza,Laptop,1,€ 601.86,€ 601.86,08/01/2024
36192,Katie Mccarthy,Headphones,2,€ 232.2,€ 464.4,31/01/2024
36193,Erica Powell,Headphones,5,€ 958.15,€ 4790.75,10/01/2024
36194,Dr. Adam French MD,Tablet,3,€ 1650.7,€ 4952.1,22/01/2024
36195,Timothy Hudson,Laptop,2,$ 629.31,$ 1258.62,31/01/2024
36196,Devon Meyer,Keyboard,4,$ 74.41,$ 297.64,23/01/2024
36197,Luis Ruiz,Headphones,4,$ 897.14,$ 3588.56,26/01/2024
36198,Janet Smith,Keyboard,1,$ 526.9,$ 526.9,17/01/2024
36199,Elizabeth Washington DDS,Monitor,1,€ 645.12,€ 645.12,13/01/2024
36200,Katie Bruce,Phone,1,$ 948.47,$ 948.47,01/01/2024
36201,Natalie Combs,Keyboard,4,€ 135.8,€ 543.2,06/01/2024
36202,Yesenia Walker,Phone,3,$ 431.07,$ 1293.21,22/01/2024
36203,Natalie Kramer,Laptop,2,€ 1865.5,€ 3731.0,03/01/2024
36204,Jennifer Rivera,Headphones,5,$ 882.28,$ 4411.4,28/01/2024
36205,Melissa Orozco,Keyboard,4,€ 1621.43,€ 6485.72,14/01/2024
36206,Brooke Lane,Laptop,4,€ 1756.05,€ 7024.2,12/01/2024
36207,Donna Powell,Phone,1,$ 1750.46,$ 1750.46,12/01/2024
36208,James Yates,Mouse,4,$ 634.07,$ 2536.28,14/01/2024
36209,Dustin Houston,Mouse,2,$ 1577.4,$ 3154.8,22/01/2024
36210,Kim Khan,Laptop,1,$ 812.78,$ 812.78,23/01/2024
36211,Jeffrey Cooper,Phone,5,€ 1907.35,€ 9536.75,23/01/2024
36212,Katherine Baker,Headphones,5,$ 1514.96,$ 7574.8,03/01/2024
36213,Teresa Reed,Keyboard,4,€ 166.93,€ 667.72,15/01/2024
36214,Mckenzie Garcia,Laptop,2,€ 247.07,€ 494.14,23/01/2024
36215,Brooke Romero,Mouse,5,$ 85.2,$ 426.0,06/01/2024
36216,Connor White,Laptop,5,€ 964.24,€ 4821.2,28/01/2024
36217,Alexander Santana,Tablet,2,$ 1238.83,$ 2477.66,07/01/2024
36218,Hannah Smith DVM,Keyboard,3,$ 1774.96,$ 5324.88,26/01/2024
36219,Maria Newman,Laptop,3,€ 67.16,€ 201.48,01/01/2024
36220,John Buck,Laptop,5,$ 112.23,$ 561.15,18/01/2024
36221,Rachel Adams,Keyboard,4,$ 470.3,$ 1881.2,17/01/2024
36222,John Smith,Laptop,2,€ 238.87,€ 477.74,14/01/2024
36223,Eric Anderson,Phone,2,€ 471.7,€ 943.4,06/01/2024
36224,Kathryn Walker,Mouse,4,€ 1992.33,€ 7969.32,19/01/2024
36225,Jennifer Johnson,Laptop,2,$ 475.36,$ 950.72,28/01/2024
36226,Kayla Thompson,Headphones,2,$ 1504.76,$ 3009.52,03/01/2024
36227,Brian Campbell,Laptop,1,€ 1800.12,€ 1800.12,20/01/2024
36228,Christina Thompson,Laptop,2,€ 799.19,€ 1598.38,31/01/2024
36229,April Cox,Mouse,4,$ 398.56,$ 1594.24,16/01/2024
36230,Jack Mosley,Headphones,3,$ 250.03,$ 750.09,12/01/2024
36231,Steven Nunez,Keyboard,2,$ 685.21,$ 1370.42,02/01/2024
36232,Misty Jackson,Mouse,3,€ 1858.54,€ 5575.62,18/01/2024
36233,Susan Romero,Mouse,2,€ 256.23,€ 512.46,15/01/2024
36234,Jeffery Smith,Phone,4,€ 1976.76,€ 7907.04,14/01/2024
36235,James Osborne,Phone,5,€ 368.27,€ 1841.35,03/01/2024
36236,Samuel Parker,Monitor,5,€ 278.13,€ 1390.65,03/01/2024
36237,Lisa Church,Tablet,4,€ 1415.91,€ 5663.64,28/01/2024
36238,John Lee,Mouse,4,$ 936.29,$ 3745.16,18/01/2024
36239,Ryan Hamilton,Keyboard,2,€ 833.35,€ 1666.7,08/01/2024
36240,Deborah Stephens,Headphones,5,€ 1712.33,€ 8561.65,07/01/2024
36241,Christopher Skinner,Headphones,2,$ 630.92,$ 1261.84,21/01/2024
36242,Anthony Cole,Mouse,5,$ 1611.96,$ 8059.8,29/01/2024
36243,Daniel Powell,Monitor,1,€ 1291.18,€ 1291.18,03/01/2024
36244,Jennifer Jones,Mouse,3,€ 243.1,€ 729.3,27/01/2024
36245,Alexander Lewis,Mouse,2,€ 584.62,€ 1169.24,12/01/2024
36246,Kyle Patel,Keyboard,5,€ 573.35,€ 2866.75,16/01/2024
36247,Renee Holmes,Monitor,5,$ 88.9,$ 444.5,04/01/2024
36248,Jessica Burke,Laptop,4,€ 312.54,€ 1250.16,18/01/2024
36249,Kerry Black,Mouse,2,€ 1966.86,€ 3933.72,27/01/2024
36250,Matthew Wood,Keyboard,4,€ 437.45,€ 1749.8,02/01/2024
36251,Holly Dickerson,Mouse,5,€ 1836.34,€ 9181.7,27/01/2024
36252,Katherine Williams,Laptop,5,€ 637.07,€ 3185.35,03/01/2024
36253,Sharon Hawkins,Phone,1,$ 671.69,$ 671.69,11/01/2024
36254,Melanie Taylor,Keyboard,5,€ 1088.28,€ 5441.4,14/01/2024
36255,Cristian Vega,Keyboard,4,$ 96.9,$ 387.6,12/01/2024
36256,Ricardo Santana,Phone,2,$ 451.67,$ 903.34,16/01/2024
36257,Amanda Sanchez,Tablet,5,€ 351.42,€ 1757.1,08/01/2024
36258,Matthew Lee,Laptop,3,$ 710.5,$ 2131.5,10/01/2024
36259,Jeffery Scott,Phone,4,$ 298.0,$ 1192.0,17/01/2024
36260,Sherry Richardson,Laptop,2,€ 254.88,€ 509.76,15/01/2024
36261,Scott Delacruz,Mouse,3,$ 1915.14,$ 5745.42,15/01/2024
36262,Regina Smith,Laptop,5,€ 706.58,€ 3532.9,17/01/2024
36263,Anna Campbell,Mouse,3,$ 885.49,$ 2656.47,06/01/2024
36264,Tonya Harris,Monitor,5,€ 1623.67,€ 8118.35,07/01/2024
36265,Courtney Lamb,Headphones,3,€ 1967.24,€ 5901.72,18/01/2024
36266,Miguel Doyle,Laptop,5,€ 451.13,€ 2255.65,28/01/2024
36267,Shelly Kirk,Keyboard,2,€ 1723.81,€ 3447.62,02/01/2024
36268,James Caldwell,Laptop,3,€ 226.92,€ 680.76,31/01/2024
36269,Felicia Porter,Phone,5,$ 522.27,$ 2611.35,09/01/2024
36270,Cheyenne Gordon,Tablet,5,€ 878.25,€ 4391.25,26/01/2024
36271,Chase Velez,Monitor,1,$ 1904.25,$ 1904.25,01/01/2024
36272,Marvin Oconnor,Monitor,1,$ 542.64,$ 542.64,10/01/2024
36273,Kathryn Miller,Monitor,5,€ 1320.19,€ 6600.95,01/01/2024
36274,Holly Hall,Mouse,3,€ 1269.82,€ 3809.46,17/01/2024
36275,Charles Rodriguez,Laptop,5,$ 796.09,$ 3980.45,20/01/2024
36276,Peter Smith,Headphones,1,€ 1616.91,€ 1616.91,31/01/2024
36277,Catherine Stanton,Monitor,1,€ 278.95,€ 278.95,16/01/2024
36278,Angela Perez,Monitor,4,€ 141.28,€ 565.12,28/01/2024
36279,Alexandra Nguyen,Phone,2,€ 1938.75,€ 3877.5,21/01/2024
36280,Collin Allen,Mouse,5,$ 1785.34,$ 8926.7,14/01/2024
36281,Caitlin Nunez,Tablet,4,€ 1462.6,€ 5850.4,31/01/2024
36282,Sabrina Nichols,Mouse,5,€ 404.36,€ 2021.8,29/01/2024
36283,Christine Butler,Monitor,5,€ 1840.34,€ 9201.7,01/01/2024
36284,Daniel Marsh MD,Headphones,3,€ 1143.61,€ 3430.83,27/01/2024
36285,Nicole Davis,Laptop,2,$ 1962.08,$ 3924.16,02/01/2024
36286,Shawn Cook,Tablet,2,$ 1109.34,$ 2218.68,31/01/2024
36287,John Watson,Mouse,4,$ 1064.3,$ 4257.2,06/01/2024
36288,Daniel Lewis,Monitor,2,€ 661.3,€ 1322.6,25/01/2024
36289,Jennifer Gonzalez,Tablet,4,$ 89.48,$ 357.92,07/01/2024
36290,Raymond Smith,Keyboard,1,$ 302.78,$ 302.78,02/01/2024
36291,Joel Smith,Mouse,2,€ 915.95,€ 1831.9,13/01/2024
36292,Brandi Lutz,Mouse,5,$ 714.93,$ 3574.65,23/01/2024
36293,Kevin Lopez MD,Phone,5,$ 1924.3,$ 9621.5,22/01/2024
36294,Sandra Phelps,Keyboard,3,€ 1655.19,€ 4965.57,29/01/2024
36295,Robert Hansen,Laptop,4,$ 508.68,$ 2034.72,13/01/2024
36296,Joseph Shaffer,Laptop,2,€ 1652.25,€ 3304.5,01/01/2024
36297,Valerie Keller,Keyboard,1,$ 424.2,$ 424.2,01/01/2024
36298,Denise Gonzales,Laptop,3,$ 1861.15,$ 5583.45,18/01/2024
36299,Patrick James,Mouse,5,€ 1489.83,€ 7449.15,27/01/2024
36300,Jordan Brown,Monitor,2,€ 288.54,€ 577.08,11/01/2024
36301,Robert Wilson,Keyboard,4,€ 1989.27,€ 7957.08,15/01/2024
36302,Jason Barrett,Keyboard,4,$ 465.97,$ 1863.88,23/01/2024
36303,Lisa Gould,Phone,1,€ 411.0,€ 411.0,07/01/2024
36304,Dana Hanson,Mouse,4,€ 1600.68,€ 6402.72,21/01/2024
36305,Desiree Rhodes,Phone,5,$ 1127.39,$ 5636.95,23/01/2024
36306,Charlene Sherman,Laptop,3,$ 615.34,$ 1846.02,21/01/2024
36307,Rachel Maxwell,Keyboard,5,$ 1288.95,$ 6444.75,08/01/2024
36308,Jennifer Cameron,Phone,2,$ 1074.44,$ 2148.88,19/01/2024
36309,Jacob Dominguez,Mouse,3,$ 1466.67,$ 4400.01,20/01/2024
36310,Sara Young,Headphones,5,$ 627.97,$ 3139.85,10/01/2024
36311,Kimberly Hart,Headphones,5,€ 1388.16,€ 6940.8,30/01/2024
36312,Eric Martin,Mouse,1,$ 1826.17,$ 1826.17,13/01/2024
36313,Denise Walls,Keyboard,3,$ 1727.16,$ 5181.48,27/01/2024
36314,Michael Johnson,Phone,3,$ 968.16,$ 2904.48,23/01/2024
36315,Stephen Donaldson,Phone,2,€ 297.53,€ 595.06,05/01/2024
36316,Mike Smith,Tablet,3,$ 261.96,$ 785.88,22/01/2024
36317,Cynthia Jacobson,Headphones,1,$ 85.27,$ 85.27,24/01/2024
36318,Christopher Lee,Tablet,5,€ 817.79,€ 4088.95,02/01/2024
36319,Annette Pace,Laptop,5,€ 1715.23,€ 8576.15,20/01/2024
36320,Stephanie Cantu,Phone,2,$ 774.37,$ 1548.74,19/01/2024
36321,Carolyn Hudson,Monitor,1,€ 436.27,€ 436.27,22/01/2024
36322,Corey Cox,Phone,5,$ 352.21,$ 1761.05,26/01/2024
36323,Michael Martinez,Keyboard,2,$ 715.13,$ 1430.26,21/01/2024
36324,Timothy Ruiz,Monitor,3,€ 714.69,€ 2144.07,17/01/2024
36325,Sherry Aguilar,Laptop,2,$ 107.72,$ 215.44,21/01/2024
36326,Stephanie Mendoza,Mouse,2,$ 353.53,$ 707.06,25/01/2024
36327,Kristen Hawkins,Phone,3,$ 632.42,$ 1897.26,22/01/2024
36328,Donna Scott,Laptop,5,$ 1947.83,$ 9739.15,08/01/2024
36329,Monica Carroll,Phone,1,$ 1408.95,$ 1408.95,08/01/2024
36330,Charles Scott,Tablet,1,$ 273.25,$ 273.25,02/01/2024
36331,Laura Dunlap,Phone,1,€ 1072.33,€ 1072.33,16/01/2024
36332,Alexander Powell,Mouse,2,€ 76.88,€ 153.76,31/01/2024
36333,Mary Alvarado,Laptop,2,€ 1443.97,€ 2887.94,24/01/2024
36334,Jillian Robinson,Phone,5,$ 849.5,$ 4247.5,23/01/2024
36335,Jeffrey Washington,Tablet,2,$ 1322.91,$ 2645.82,31/01/2024
36336,Sean Conway,Mouse,4,€ 1024.33,€ 4097.32,29/01/2024
36337,Adrian Knight,Phone,4,€ 1242.9,€ 4971.6,13/01/2024
36338,Keith Blackburn,Headphones,1,$ 481.18,$ 481.18,21/01/2024
36339,Christopher Brown,Monitor,1,€ 1872.54,€ 1872.54,29/01/2024
36340,Angel Meyers,Keyboard,3,$ 1566.73,$ 4700.19,01/01/2024
36341,Diana Jones,Monitor,3,€ 319.3,€ 957.9,28/01/2024
36342,Michael Bonilla,Mouse,3,$ 1322.4,$ 3967.2,21/01/2024
36343,Tamara Kaiser,Tablet,2,$ 415.56,$ 831.12,22/01/2024
36344,Casey Smith,Monitor,5,€ 682.28,€ 3411.4,27/01/2024
36345,Regina Heath,Phone,3,€ 478.96,€ 1436.88,07/01/2024
36346,Kayla Oconnor,Monitor,1,€ 771.4,€ 771.4,06/01/2024
36347,Robert Johns,Keyboard,4,€ 145.39,€ 581.56,12/01/2024
36348,Joseph Allen,Phone,1,$ 161.95,$ 161.95,02/01/2024
36349,Timothy Allen,Mouse,5,€ 1262.75,€ 6313.75,10/01/2024
36350,Mary Johnston,Laptop,1,$ 202.68,$ 202.68,22/01/2024
36351,Jennifer Murphy,Laptop,1,$ 811.01,$ 811.01,06/01/2024
36352,Bradley Hernandez,Phone,1,$ 52.58,$ 52.58,30/01/2024
36353,Alexander Chung,Mouse,2,$ 1269.87,$ 2539.74,15/01/2024
36354,Mark Roberson,Monitor,1,$ 630.32,$ 630.32,19/01/2024
36355,Daniel Bird,Mouse,2,$ 1739.14,$ 3478.28,05/01/2024
36356,Laura Cruz,Headphones,4,$ 977.37,$ 3909.48,30/01/2024
36357,Richard Washington,Monitor,1,€ 88.74,€ 88.74,16/01/2024
36358,Matthew Reeves,Phone,2,€ 1601.58,€ 3203.16,30/01/2024
36359,Jacqueline Keller,Keyboard,4,€ 1217.21,€ 4868.84,21/01/2024
36360,Brandon Merritt,Headphones,3,€ 805.42,€ 2416.26,12/01/2024
36361,Eric Gill,Mouse,3,€ 975.91,€ 2927.73,29/01/2024
36362,Christopher Barrett,Keyboard,2,€ 616.44,€ 1232.88,26/01/2024
36363,Sue Ramirez,Phone,5,$ 615.07,$ 3075.35,17/01/2024
36364,Bonnie Anthony,Monitor,2,€ 1896.76,€ 3793.52,18/01/2024
36365,John Murphy,Laptop,4,€ 139.02,€ 556.08,04/01/2024
36366,Lori Herrera,Phone,5,€ 388.41,€ 1942.05,08/01/2024
36367,Jason Vang,Phone,5,$ 1278.99,$ 6394.95,12/01/2024
36368,Brian Flores,Phone,5,€ 1898.25,€ 9491.25,02/01/2024
36369,Karen Sparks,Laptop,4,$ 396.34,$ 1585.36,05/01/2024
36370,Joseph Chase,Laptop,5,$ 1651.4,$ 8257.0,31/01/2024
36371,David Hill,Phone,4,€ 1137.65,€ 4550.6,27/01/2024
36372,Kevin Patel,Headphones,1,€ 1631.61,€ 1631.61,27/01/2024
36373,Jeffrey Roberts,Headphones,3,$ 1514.53,$ 4543.59,27/01/2024
36374,Rebecca Berry,Monitor,4,€ 684.99,€ 2739.96,29/01/2024
36375,Andrew Cervantes,Keyboard,3,$ 94.13,$ 282.39,20/01/2024
36376,Brandon Ingram,Monitor,5,€ 392.33,€ 1961.65,12/01/2024
36377,James Banks,Laptop,1,€ 1515.18,€ 1515.18,13/01/2024
36378,Bonnie Bennett,Monitor,2,$ 564.02,$ 1128.04,03/01/2024
36379,Ralph Roberts,Monitor,4,$ 122.9,$ 491.6,29/01/2024
36380,Tiffany Sullivan,Keyboard,3,€ 277.01,€ 831.03,22/01/2024
36381,Nathan Diaz,Laptop,1,€ 583.81,€ 583.81,12/01/2024
36382,Anna Williams,Monitor,5,$ 1461.61,$ 7308.05,06/01/2024
36383,Bethany Walton,Headphones,1,$ 1424.73,$ 1424.73,20/01/2024
36384,Elizabeth Robles,Keyboard,3,€ 1088.29,€ 3264.87,16/01/2024
36385,Tyler Jennings,Monitor,2,$ 1587.28,$ 3174.56,31/01/2024
36386,Stephen Sullivan,Phone,3,$ 1153.03,$ 3459.09,29/01/2024
36387,Kimberly Torres,Tablet,5,$ 1009.38,$ 5046.9,12/01/2024
36388,Andrew Sims,Tablet,5,€ 1106.81,€ 5534.05,14/01/2024
36389,John Hunter IV,Mouse,5,€ 204.6,€ 1023.0,19/01/2024
36390,Louis Fields,Monitor,2,€ 346.87,€ 693.74,22/01/2024
36391,Michael Butler,Keyboard,4,€ 758.73,€ 3034.92,14/01/2024
36392,Thomas Ross,Tablet,2,$ 1128.42,$ 2256.84,17/01/2024
36393,Andrew Rivera,Laptop,2,$ 1776.38,$ 3552.76,02/01/2024
36394,David Rice,Tablet,2,$ 411.86,$ 823.72,05/01/2024
36395,Brett Mayo,Headphones,2,€ 1236.08,€ 2472.16,17/01/2024
36396,Daniel Wilson,Headphones,4,$ 138.09,$ 552.36,03/01/2024
36397,Kayla Roberts,Keyboard,4,€ 1787.14,€ 7148.56,16/01/2024
36398,Michael Green,Laptop,1,€ 1612.66,€ 1612.66,18/01/2024
36399,Mary Murphy,Tablet,1,$ 1467.38,$ 1467.38,21/01/2024
36400,Natalie Jones,Keyboard,3,$ 682.46,$ 2047.38,26/01/2024
36401,Jacob Grant,Laptop,4,€ 520.78,€ 2083.12,14/01/2024
36402,Alexander Harding,Monitor,2,$ 824.81,$ 1649.62,04/01/2024
36403,Angel Lane,Headphones,4,€ 1038.67,€ 4154.68,15/01/2024
36404,Jessica Morales,Keyboard,5,$ 1956.84,$ 9784.2,19/01/2024
36405,Elizabeth Tucker,Keyboard,3,€ 323.79,€ 971.37,07/01/2024
36406,Courtney Williams,Mouse,2,$ 1753.95,$ 3507.9,16/01/2024
36407,Melissa Acosta,Laptop,5,$ 607.48,$ 3037.4,05/01/2024
36408,Jennifer Rodriguez,Phone,5,$ 872.47,$ 4362.35,31/01/2024
36409,Jennifer Johns,Tablet,3,$ 1917.08,$ 5751.24,25/01/2024
36410,Christopher Brown,Mouse,1,$ 804.66,$ 804.66,06/01/2024
36411,Maria Fisher,Monitor,2,€ 413.34,€ 826.68,09/01/2024
36412,Robert Miller,Tablet,1,€ 1148.37,€ 1148.37,14/01/2024
36413,Nicole Blackwell,Phone,4,$ 630.72,$ 2522.88,31/01/2024
36414,Sylvia Morgan,Keyboard,3,$ 771.11,$ 2313.33,13/01/2024
36415,Donald Brown,Keyboard,3,€ 821.48,€ 2464.44,21/01/2024
36416,Courtney Powell,Laptop,3,€ 862.88,€ 2588.64,01/01/2024
36417,Briana Aguilar,Monitor,2,€ 1074.23,€ 2148.46,04/01/2024
36418,Mary Christensen,Mouse,1,$ 1276.34,$ 1276.34,09/01/2024
36419,Lucas Anthony,Laptop,2,€ 1633.14,€ 3266.28,08/01/2024
36420,Paula Miller,Keyboard,5,$ 845.96,$ 4229.8,11/01/2024
36421,Terry Jenkins,Laptop,2,€ 1955.48,€ 3910.96,15/01/2024
36422,Mark Davies,Keyboard,2,€ 1708.56,€ 3417.12,06/01/2024
